association_id,column_index,label_id,feature_name,atlas,disease,comparison,reference_id,source_region,source_url,doi,tissue,mapping_status,direction,effect_type,effect_value,uncertainty,measurement,source_location,mapping_limitation,evidence_strength,shared_evidence_group
A00455,132,137,Thal_MDl_L,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_MD L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.447,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_MD L:MCI:case_vs_NC
A00456,130,135,Thal_MDm_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MD L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_MD L:AD:case_vs_NC
A00457,132,137,Thal_MDl_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MD L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_MD L:AD:case_vs_NC
A00458,131,136,Thal_MDm_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_MD R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.412,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_MD R:MCI:case_vs_NC
A00459,133,138,Thal_MDl_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_MD R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.412,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_MD R:MCI:case_vs_NC
A00460,131,136,Thal_MDm_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MD R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_MD R:AD:case_vs_NC
A00461,133,138,Thal_MDl_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MD R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_MD R:AD:case_vs_NC
A00462,138,143,Thal_PuI_L,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.334,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu L:MCI:case_vs_NC
A00463,140,145,Thal_PuM_L,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.334,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu L:MCI:case_vs_NC
A00464,142,147,Thal_PuA_L,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.334,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu L:MCI:case_vs_NC
A00465,144,149,Thal_PuL_L,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.334,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu L:MCI:case_vs_NC
A00466,138,143,Thal_PuI_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu L:AD:case_vs_NC
A00467,140,145,Thal_PuM_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu L:AD:case_vs_NC
A00468,142,147,Thal_PuA_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu L:AD:case_vs_NC
A00469,144,149,Thal_PuL_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu L:AD:case_vs_NC
A00470,139,144,Thal_PuI_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.266,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu R:MCI:case_vs_NC
A00471,141,146,Thal_PuM_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.266,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu R:MCI:case_vs_NC
A00472,143,148,Thal_PuA_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.266,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu R:MCI:case_vs_NC
A00473,145,150,Thal_PuL_R,AAL3,MCI,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_d_case_minus_NC,-0.266,reported significant; numeric CI unavailable,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,MD includes pooled nuclear territory; pulvinar cannot resolve its AAL3 subdivisions.,supported,Banerjee2025:Thal_Pu R:MCI:case_vs_NC
A00474,139,144,Thal_PuI_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu R:AD:case_vs_NC
A00475,141,146,Thal_PuM_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu R:AD:case_vs_NC
A00476,143,148,Thal_PuA_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu R:AD:case_vs_NC
A00477,145,150,Thal_PuL_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_Pu R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,AD significant; AV d>0.9 reported; exact d pending supplement,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2/Fig2/Fig4,"Parent nuclear volume transfer, not a one-to-one AAL3 segmentation.",supported,Banerjee2025:Thal_Pu R:AD:case_vs_NC
A00478,13,26,L_Accumbens,FIRST,MCI,case_vs_NC,Banerjee2025,NAc L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-0.395,reported significant; no CI,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,sTHOMAS→FIRST/AAL3 measurement transfer.,supported,Banerjee2025:NAc L:MCI:case_vs_NC
A00479,152,157,N_Acc_L,AAL3,MCI,case_vs_NC,Banerjee2025,NAc L,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-0.395,reported significant; no CI,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,sTHOMAS→FIRST/AAL3 measurement transfer.,supported,Banerjee2025:NAc L:MCI:case_vs_NC
A00480,14,58,R_Accumbens,FIRST,MCI,case_vs_NC,Banerjee2025,NAc R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-0.405,reported significant; no CI,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,sTHOMAS→FIRST/AAL3 measurement transfer.,supported,Banerjee2025:NAc R:MCI:case_vs_NC
A00481,153,158,N_Acc_R,AAL3,MCI,case_vs_NC,Banerjee2025,NAc R,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-0.405,reported significant; no CI,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,sTHOMAS→FIRST/AAL3 measurement transfer.,supported,Banerjee2025:NAc R:MCI:case_vs_NC
A00482,126,131,Thal_IL_L,AAL3,AD,case_vs_NC,Banerjee2025,centromedian / VLp / MGN,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:centromedian / VLp / MGN:AD:case_vs_NC
A00483,127,132,Thal_IL_R,AAL3,AD,case_vs_NC,Banerjee2025,centromedian / VLp / MGN,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:centromedian / VLp / MGN:AD:case_vs_NC
A00484,122,127,Thal_VL_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_VL,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:Thal_VL:AD:case_vs_NC
A00485,123,128,Thal_VL_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_VL,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:Thal_VL:AD:case_vs_NC
A00486,136,141,Thal_MGN_L,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MGN,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:Thal_MGN:AD:case_vs_NC
A00487,137,142,Thal_MGN_R,AAL3,AD,case_vs_NC,Banerjee2025,Thal_MGN,https://doi.org/10.1177/13872877251390386,10.1177/13872877251390386,gray matter or nucleus; see measurement,direct,lower,,,reported bilateral significant atrophy; d not recovered,sTHOMAS nuclear volume; covariate-adjusted group comparison,Results3.2,IL pooled vs centromedian only; VL pooled vs VLp only.,supported,Banerjee2025:Thal_MGN:AD:case_vs_NC
A00488,116,121,Thal_AV_L,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
A00489,117,122,Thal_AV_R,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
A00490,130,135,Thal_MDm_L,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
A00491,131,136,Thal_MDm_R,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
A00492,132,137,Thal_MDl_L,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
A00493,133,138,Thal_MDl_R,AAL3,AD,case_vs_NC,Young2025,AV / MD-Pf / pulvinar,https://doi.org/10.1016/j.bpsc.2024.08.006,10.1016/j.bpsc.2024.08.006,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,normative z shifts; no case-control d,HIPS-THOMAS normative nuclear volume z-score,Results MCI/AD +Fig5,Nuclear groups; early/late MCI not pooled numeric effect.,supported,Young2025:AV / MD-Pf / pulvinar:AD:case_vs_NC
